Lifestage,Rep,HPF,Development,compound,norm_counts,log_norm_counts
Recruit2,rep1,231 recruit,Metamorphosed Recruit,Hippuric acid,0.13404810225916614,0.054631476164176684
Recruit2,rep2,231 recruit,Metamorphosed Recruit,Hippuric acid,0.4246860590655329,0.15371917463470958
Recruit2,rep3,231 recruit,Metamorphosed Recruit,Hippuric acid,0.25747489045830985,0.09949932172456581
Recruit2,rep4,231 recruit,Metamorphosed Recruit,Hippuric acid,0.0837657988445099,0.034935441557834804
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,Hippuric acid,0.6430626034410449,0.2156541110984987
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,Hippuric acid,0.322002942993181,0.12123242196072288
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,Hippuric acid,0.09572985469556172,0.039703494772056924
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,Hippuric acid,0.6287077039400639,0.2118431506337973
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,Hippuric acid,0.11936499919995607,0.04897172307100659
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,Hippuric acid,0.4284095960259409,0.15485275911183624
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,Hippuric acid,0.35068651225018754,0.13055456308711072
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,Hippuric acid,0.17225346842606876,0.06902152638941043
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,Hippuric acid,0.13915338941612562,0.05658220668823097
Egg,rep1,1,Egg,Isocitrate,1.5422347024962808,0.4052156427143396
Egg,rep2,1,Egg,Isocitrate,1.1309043230863802,0.3285639504704425
Egg,rep3,1,Egg,Isocitrate,2.928801149626168,0.5942600482046481
Egg,rep4,1,Egg,Isocitrate,2.3589344192410358,0.5262015246395879
Embryo,rep1,5,Embryo,Isocitrate,1.4214573924622962,0.38407683168059253
Embryo,rep2,5,Embryo,Isocitrate,1.4580448641916217,0.39058980535801946
Embryo,rep3,5,Embryo,Isocitrate,1.480564964223728,0.394550605383265
Embryo,rep4,5,Embryo,Isocitrate,1.5066855369110659,0.39909985523853614
Larvae1,rep1,38,Embryo,Isocitrate,1.1900667025921436,0.34045734229516217
Larvae1,rep2,38,Embryo,Isocitrate,1.3868302036261775,0.37782152489235
Larvae1,rep3,38,Embryo,Isocitrate,0.9318877385800978,0.28598188608997044
Larvae1,rep4,38,Embryo,Isocitrate,1.1908872903815295,0.3406200359703694
Larvae2,rep3,65,Embryo,Isocitrate,0.8523484325668592,0.26772268218830525
Larvae2,rep4,65,Embryo,Isocitrate,1.0206059537817456,0.30548162831803244
Larvae3,rep1,93,Larvae,Isocitrate,1.2970424621164298,0.3611690234459654
Larvae3,rep2,93,Larvae,Isocitrate,1.5824969276480572,0.41203981351932945
Larvae3,rep3,93,Larvae,Isocitrate,1.3932498009086614,0.37898803145681875
Larvae3,rep4,93,Larvae,Isocitrate,2.2673252253815765,0.5141923657453354
Larvae4,rep3,163,Larvae,Isocitrate,1.243035257677948,0.3508361001967139
Larvae4,rep4,163,Larvae,Isocitrate,1.4537166636649368,0.38982441229844983
Larvae5,rep1,183 larvae,Larvae,Isocitrate,1.27127246933832,0.3562692367437739
Larvae5,rep2,183 larvae,Larvae,Isocitrate,1.77059377303919,0.44257285380084094
Larvae5,rep3,183 larvae,Larvae,Isocitrate,1.5424982926923707,0.40526066996271487
Larvae5,rep4,183 larvae,Larvae,Isocitrate,6.696405060769944,0.8862879164918059
Larvae6,rep3,231 larvae,Larvae,Isocitrate,1.2997760485616126,0.36168554662221536
Larvae6,rep4,231 larvae,Larvae,Isocitrate,4.868789368234435,0.7685485228965985
Recruit1,rep1,183 recruit,Metamorphosed Recruit,Isocitrate,0.9934228387297854,0.29959942968367653
Recruit1,rep2,183 recruit,Metamorphosed Recruit,Isocitrate,1.5904607707171547,0.41337701982712743
Recruit1,rep3,183 recruit,Metamorphosed Recruit,Isocitrate,2.0801315269755225,0.48856926202644463
Recruit1,rep4,183 recruit,Metamorphosed Recruit,Isocitrate,1.5900229860855188,0.41330361840009494
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,Isocitrate,1.117699469592324,0.3258643278401865
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,Isocitrate,1.4451553730429245,0.3883064608057574
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,Isocitrate,0.7125194856026239,0.23363552173617202
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,Isocitrate,0.8609611265833425,0.2697373012948324
Recruit2,rep1,231 recruit,Metamorphosed Recruit,Isocitrate,1.928182754196391,0.4665981784868277
Recruit2,rep2,231 recruit,Metamorphosed Recruit,Isocitrate,2.0993602076888034,0.49127205288359566
Recruit2,rep3,231 recruit,Metamorphosed Recruit,Isocitrate,2.120127003380211,0.4941722721417202
Recruit2,rep4,231 recruit,Metamorphosed Recruit,Isocitrate,1.1133730795468062,0.32497617101642406
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,Isocitrate,3.5497841772776018,0.6579907960328342
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,Isocitrate,1.563704596058846,0.4088679819651266
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,Isocitrate,1.3246759661991463,0.36636242565649924
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,Isocitrate,2.1490428625435967,0.4981785719860126
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,Isocitrate,0.9178455902876634,0.28281363829580825
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,Isocitrate,1.3917533818812478,0.378716396716953
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,Isocitrate,1.721879755832431,0.43486893551392564
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,Isocitrate,1.6663529054097472,0.4259176299724186
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,Isocitrate,0.560016126598924,0.19312908787800273
Egg,rep1,1,Egg,Lactate,5.851888539776611,0.8358102896475762
Egg,rep2,1,Egg,Lactate,9.167689034498157,1.0072222554190178
Egg,rep3,1,Egg,Lactate,27.62967669476348,1.456816443708885
Egg,rep4,1,Egg,Lactate,5.811497537278108,0.8332426039359151
Embryo,rep1,5,Embryo,Lactate,3.398240521128944,0.6432789753983219
Embryo,rep2,5,Embryo,Lactate,7.800510220495723,0.9445078516413462
Embryo,rep3,5,Embryo,Lactate,5.681581980273229,0.8248793013919805
Embryo,rep4,5,Embryo,Lactate,4.533546103186988,0.7430035326571658
Larvae1,rep1,38,Embryo,Lactate,14.302389791229594,1.1847592603664088
Larvae1,rep2,38,Embryo,Lactate,4.523658124742118,0.7422267909904707
Larvae1,rep3,38,Embryo,Lactate,2.3069899512411345,0.5194328752502145
Larvae1,rep4,38,Embryo,Lactate,5.055856308968601,0.7821755618416891
Larvae2,rep3,65,Embryo,Lactate,4.601292369507243,0.7482882420402431
Larvae2,rep4,65,Embryo,Lactate,27.056510421262896,1.4480336538971665
Larvae3,rep1,93,Larvae,Lactate,17.847046074376525,1.2752432922539432
Larvae3,rep2,93,Larvae,Lactate,6.874564037148244,0.896226519096319
Larvae3,rep3,93,Larvae,Lactate,64.36973506051044,1.8153767248008343
Larvae3,rep4,93,Larvae,Lactate,14.009250780086948,1.176359014015761
Larvae4,rep3,163,Larvae,Lactate,28.337593124637532,1.4674244811648771
Larvae4,rep4,163,Larvae,Lactate,15.021937252219102,1.2047150265473843
Larvae5,rep1,183 larvae,Larvae,Lactate,19.293810194010145,1.3073635941444004
Larvae5,rep2,183 larvae,Larvae,Lactate,50.61909465207277,1.7128103831784613
Larvae5,rep3,183 larvae,Larvae,Lactate,42.79347739040055,1.6414094314104895
Larvae5,rep4,183 larvae,Larvae,Lactate,89.98607541361497,1.9589749326095156
Larvae6,rep3,231 larvae,Larvae,Lactate,21.84229346151065,1.358739706739909
Larvae6,rep4,231 larvae,Larvae,Lactate,211.81549819366396,2.328003252076482
Recruit1,rep1,183 recruit,Metamorphosed Recruit,Lactate,20.266061176605103,1.3276870588885181
Recruit1,rep2,183 recruit,Metamorphosed Recruit,Lactate,7.778453686211348,0.9434180222057529
Recruit1,rep3,183 recruit,Metamorphosed Recruit,Lactate,21.556905720835125,1.353279524365673
Recruit1,rep4,183 recruit,Metamorphosed Recruit,Lactate,62.1259551946798,1.8002079627328962
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,Lactate,28.71474783057749,1.4729720490396803
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,Lactate,68.53669864067892,1.8422140680531587
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,Lactate,4.123892221563099,0.7095999860077195
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,Lactate,69.71909367707826,1.8495366862023308
Recruit2,rep1,231 recruit,Metamorphosed Recruit,Lactate,8.7678670161467,0.9897997383091834
Recruit2,rep2,231 recruit,Metamorphosed Recruit,Lactate,20.44511484964631,1.3313283764521766
Recruit2,rep3,231 recruit,Metamorphosed Recruit,Lactate,53.067326571201825,1.7329348958549056
Recruit2,rep4,231 recruit,Metamorphosed Recruit,Lactate,12.23329802019254,1.1216680931273835
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,Lactate,213.41610359490645,2.3312573996763812
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,Lactate,231.19794497429857,2.3658583717752006
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,Lactate,9.406924707202778,1.0173224125068892
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,Lactate,21.77813654416035,1.3575181920130086
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,Lactate,10.591750770563612,1.064149034977564
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,Lactate,34.296083479279204,1.5477265179174922
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,Lactate,107.64322936700391,2.0360026663199444
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,Lactate,98.46648503592658,1.9976767710384067
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,Lactate,4.9408661489727885,0.7738497675900569
Egg,rep1,1,Egg,Lumichrome,0.026839828928489053,0.011502705683465257
Egg,rep2,1,Egg,Lumichrome,0.07741331822948039,0.03238233968758869
Egg,rep3,1,Egg,Lumichrome,0.07228243860181663,0.03030919335146927
Egg,rep4,1,Egg,Lumichrome,0.03650960739609475,0.015573331919288393
Embryo,rep1,5,Embryo,Lumichrome,0.04884613953873834,0.020711784046557304
Embryo,rep2,5,Embryo,Lumichrome,0.48332043522883006,0.171234979901741
Embryo,rep3,5,Embryo,Lumichrome,0.08426372736167717,0.035134929257219186
Embryo,rep4,5,Embryo,Lumichrome,0.019233697163969634,0.008273773557256075
Larvae1,rep1,38,Embryo,Lumichrome,0,0
Larvae1,rep2,38,Embryo,Lumichrome,0.15860306871931681,0.06393467445313053
Larvae1,rep3,38,Embryo,Lumichrome,0,0
Larvae1,rep4,38,Embryo,Lumichrome,0.0948901272445321,0.039370539700749246
Larvae2,rep3,65,Embryo,Lumichrome,0.05948200230768646,0.02509358363780244
Larvae2,rep4,65,Embryo,Lumichrome,0.3377050441135382,0.12636036467601683
Larvae3,rep1,93,Larvae,Lumichrome,0.6651145989488341,0.22144412852006246
Larvae3,rep2,93,Larvae,Lumichrome,1.2693029261235491,0.3558924731271865
Larvae3,rep3,93,Larvae,Lumichrome,0.6424021587803577,0.2154795072014181
Larvae3,rep4,93,Larvae,Lumichrome,0.8640341862461534,0.27045387301898993
Larvae4,rep3,163,Larvae,Lumichrome,0.551943571913312,0.19087592642462486
Larvae4,rep4,163,Larvae,Lumichrome,0.391963214590259,0.14362775832658486
Larvae5,rep1,183 larvae,Larvae,Lumichrome,0.7695824420096702,0.2478708005286825
Larvae5,rep2,183 larvae,Larvae,Lumichrome,1.137263993648275,0.3298581692878874
Larvae5,rep3,183 larvae,Larvae,Lumichrome,0.6427089024974406,0.21556061076327024
Larvae5,rep4,183 larvae,Larvae,Lumichrome,3.099459448376666,0.612726594752891
Larvae6,rep3,231 larvae,Larvae,Lumichrome,0.6232724518564223,0.21039141841368017
Larvae6,rep4,231 larvae,Larvae,Lumichrome,3.2490594865733677,0.6282928112283042
Recruit1,rep1,183 recruit,Metamorphosed Recruit,Lumichrome,0.2524097372425239,0.09774643551327267
Recruit1,rep2,183 recruit,Metamorphosed Recruit,Lumichrome,0.11445515917814095,0.04706259904930356
Recruit1,rep3,183 recruit,Metamorphosed Recruit,Lumichrome,1.1779486865387885,0.33804764336485543
Recruit1,rep4,183 recruit,Metamorphosed Recruit,Lumichrome,1.614666131494446,0.4174162413843071
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,Lumichrome,0,0
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,Lumichrome,1.4065564219042832,0.38139604820096945
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,Lumichrome,0.06896269804662776,0.0289625505640967
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,Lumichrome,0,0
Recruit2,rep1,231 recruit,Metamorphosed Recruit,Lumichrome,1.010160480753674,0.3032307306163193
Recruit2,rep2,231 recruit,Metamorphosed Recruit,Lumichrome,0.7746976763276859,0.24912438066693848
Recruit2,rep3,231 recruit,Metamorphosed Recruit,Lumichrome,3.174828409106839,0.6206386301167518
Recruit2,rep4,231 recruit,Metamorphosed Recruit,Lumichrome,0,0
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,Lumichrome,1.2555856678979584,0.35325932639662866
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,Lumichrome,0,0
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,Lumichrome,0,0
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,Lumichrome,0,0
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,Lumichrome,0.17118562572783197,0.06862573353553184
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,Lumichrome,0.3787222264501958,0.13947677692899987
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,Lumichrome,1.9024517100091998,0.46276500282887234
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,Lumichrome,0,0
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,Lumichrome,0,0
Egg,rep1,1,Egg,Malonic acid,3.681634856479854,0.6703975379381477
Egg,rep2,1,Egg,Malonic acid,2.3942049076350203,0.5307380570650309
Egg,rep3,1,Egg,Malonic acid,2.212911690531129,0.50689878878149075
Egg,rep4,1,Egg,Malonic acid,1.3872442057713135,0.3778968479108708
Embryo,rep1,5,Embryo,Malonic acid,3.044086797692882,0.6068204682232484
Embryo,rep2,5,Embryo,Malonic acid,7.802976121242417,0.9446295238003066
Embryo,rep3,5,Embryo,Malonic acid,4.487103410433851,0.7393431450252383
Embryo,rep4,5,Embryo,Malonic acid,3.5379945627419604,0.6568639711935673
Larvae1,rep1,38,Embryo,Malonic acid,17.2614272258128,1.2615347169043358
Larvae1,rep2,38,Embryo,Malonic acid,4.490453041385489,0.7396081814730566
Larvae1,rep3,38,Embryo,Malonic acid,3.389724778386624,0.6424372922296162
Larvae1,rep4,38,Embryo,Malonic acid,10.704129399799436,1.0683391146644345
Larvae2,rep3,65,Embryo,Malonic acid,5.801802172147263,0.8326239964890572
Larvae2,rep4,65,Embryo,Malonic acid,6.207322345751059,0.8577739462096194
Larvae3,rep1,93,Larvae,Malonic acid,22.565045062943714,1.3722682745887198
Larvae3,rep2,93,Larvae,Malonic acid,19.50356081701231,1.3118292907575941
Larvae3,rep3,93,Larvae,Malonic acid,24.10831638431031,1.3998175924613252
Larvae3,rep4,93,Larvae,Malonic acid,22.137311290915196,1.3643128896475762
Larvae4,rep3,163,Larvae,Malonic acid,25.254818543048774,1.4192090210605182
Larvae4,rep4,163,Larvae,Malonic acid,11.552353318355648,1.0987251550891297
Larvae5,rep1,183 larvae,Larvae,Malonic acid,29.813161589393715,1.4887362614582507
Larvae5,rep2,183 larvae,Larvae,Malonic acid,24.19873283048832,1.4013787019496622
Larvae5,rep3,183 larvae,Larvae,Malonic acid,20.396868423984365,1.3303502160733545
Larvae5,rep4,183 larvae,Larvae,Malonic acid,82.28013783993178,1.9205414353193893
Larvae6,rep3,231 larvae,Larvae,Malonic acid,22.283597892362483,1.367050090413734
Larvae6,rep4,231 larvae,Larvae,Malonic acid,67.33459739735594,1.834640640057344
Recruit1,rep1,183 recruit,Metamorphosed Recruit,Malonic acid,35.41838993298563,1.5613207416050716
Recruit1,rep2,183 recruit,Metamorphosed Recruit,Malonic acid,8.098753189458286,0.9589818846247745
Recruit1,rep3,183 recruit,Metamorphosed Recruit,Malonic acid,38.49096813055865,1.5964977807004737
Recruit1,rep4,183 recruit,Metamorphosed Recruit,Malonic acid,32.125463889035046,1.5201619688478825
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,Malonic acid,14.26091802773928,1.183580659594572
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,Malonic acid,24.176680880872915,1.4009984751707898
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,Malonic acid,14.485203173316723,1.1899169078827612
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,Malonic acid,18.100122297736633,1.2810361480363206
Recruit2,rep1,231 recruit,Metamorphosed Recruit,Malonic acid,24.380119406122997,1.404493660993451
Recruit2,rep2,231 recruit,Metamorphosed Recruit,Malonic acid,35.6332287413265,1.5638751977457863
Recruit2,rep3,231 recruit,Metamorphosed Recruit,Malonic acid,32.12958218079379,1.5202159587397952
Recruit2,rep4,231 recruit,Metamorphosed Recruit,Malonic acid,14.015912941061497,1.1765517416773419
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,Malonic acid,55.30686272296628,1.7505613302168597
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,Malonic acid,29.119623467635755,1.47884953834705
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,Malonic acid,19.638130383537604,1.314670351826789
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,Malonic acid,57.56854511777867,1.7676644359936722
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,Malonic acid,20.65637607395512,1.335585784571896
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,Malonic acid,32.233062963801345,1.521570370378148
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,Malonic acid,34.91752822142323,1.5553064416719653
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,Malonic acid,32.72832854896132,1.5279948196964923
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,Malonic acid,11.900777872748941,1.1106158975595135
Egg,rep1,1,Egg,Methionine sulfoxide,0.023208145234340696,0.009963988679596816
Egg,rep2,1,Egg,Methionine sulfoxide,0.03542926597138438,0.015120435969630853
Egg,rep3,1,Egg,Methionine sulfoxide,0.013082257091825974,0.0056447092800664764
Egg,rep4,1,Egg,Methionine sulfoxide,0.02881467710432173,0.012337151283830573
Embryo,rep1,5,Embryo,Methionine sulfoxide,0.032823138140704575,0.014025958784185262
Embryo,rep2,5,Embryo,Methionine sulfoxide,0.03040216985124335,0.013006764566813463
Embryo,rep3,5,Embryo,Methionine sulfoxide,0.026168868614193885,0.011218835115554026
Embryo,rep4,5,Embryo,Methionine sulfoxide,0.029725925105592847,0.0127216469833783
Larvae1,rep1,38,Embryo,Methionine sulfoxide,0.05364172148218214,0.02269295923043859
Larvae1,rep2,38,Embryo,Methionine sulfoxide,0.04176555980970983,0.0177699957998516
Larvae1,rep3,38,Embryo,Methionine sulfoxide,0.05818155297265913,0.024560186309615702
Larvae1,rep4,38,Embryo,Methionine sulfoxide,0.12861373713488417,0.05254533206335909
Larvae2,rep3,65,Embryo,Methionine sulfoxide,0.0437821630294899,0.01860987101718528
Larvae2,rep4,65,Embryo,Methionine sulfoxide,0.11435004021372372,0.04702163307682997
Larvae3,rep1,93,Larvae,Methionine sulfoxide,0.17712987880867717,0.07082438343650789
Larvae3,rep2,93,Larvae,Methionine sulfoxide,0.12590264922296734,0.05150084101884701
Larvae3,rep3,93,Larvae,Methionine sulfoxide,0.12827708167423915,0.052415766548956154
Larvae3,rep4,93,Larvae,Methionine sulfoxide,0.17739578381623164,0.07092247629641202
Larvae4,rep3,163,Larvae,Methionine sulfoxide,0.31545437486508293,0.11907578964106552
Larvae4,rep4,163,Larvae,Methionine sulfoxide,0.05611668950783005,0.02371190570686422
Larvae5,rep1,183 larvae,Larvae,Methionine sulfoxide,0.28105452182624774,0.10756761376060751
Larvae5,rep2,183 larvae,Larvae,Methionine sulfoxide,0.1430617592014971,0.05806969579844988
Larvae5,rep3,183 larvae,Larvae,Methionine sulfoxide,0.3075636018266047,0.1164628227787282
Larvae5,rep4,183 larvae,Larvae,Methionine sulfoxide,0.2107726622350514,0.08306260655733137
Larvae6,rep3,231 larvae,Larvae,Methionine sulfoxide,0.1434191085287902,0.058205445757619975
Larvae6,rep4,231 larvae,Larvae,Methionine sulfoxide,0.38611696042833143,0.14179987755249424
Recruit1,rep1,183 recruit,Metamorphosed Recruit,Methionine sulfoxide,0.11479676860773769,0.04719570118060784
Recruit1,rep2,183 recruit,Metamorphosed Recruit,Methionine sulfoxide,0.12445131779797539,0.05094065775353509
Recruit1,rep3,183 recruit,Metamorphosed Recruit,Methionine sulfoxide,0.16361585364971507,0.06580962964762879
Recruit1,rep4,183 recruit,Metamorphosed Recruit,Methionine sulfoxide,0.3234819971574456,0.12171803812822003
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,Methionine sulfoxide,0.17238401006629056,0.06906988654281201
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,Methionine sulfoxide,0.4842387335529548,0.17150376100092407
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,Methionine sulfoxide,0.3315830758589042,0.12436826672809814
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,Methionine sulfoxide,0.27999998340037474,0.10720996401573893
Recruit2,rep1,231 recruit,Metamorphosed Recruit,Methionine sulfoxide,0.14069517620613167,0.05716960499822733
Recruit2,rep2,231 recruit,Metamorphosed Recruit,Methionine sulfoxide,0.17796033126421545,0.07113066549086743
Recruit2,rep3,231 recruit,Metamorphosed Recruit,Methionine sulfoxide,0.44029070115600105,0.15845015679403313
Recruit2,rep4,231 recruit,Metamorphosed Recruit,Methionine sulfoxide,0.18641965365587393,0.07423833239287925
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,Methionine sulfoxide,0.3731659821092286,0.13772303596748736
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,Methionine sulfoxide,0.44484155730498626,0.1598202245590493
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,Methionine sulfoxide,0.21054451480739597,0.08298076418647315
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,Methionine sulfoxide,0.29346825908216584,0.11175577586307546
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,Methionine sulfoxide,0.28696769767145547,0.10956764643888904
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,Methionine sulfoxide,0.1354332739208686,0.05516161709432935
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,Methionine sulfoxide,0.2857028179613675,0.10914059577749437
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,Methionine sulfoxide,0.25776851435019293,0.09960071885880355
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,Methionine sulfoxide,0.31204917690566525,0.11795011313302323
Egg,rep1,1,Egg,N-octanoylglycine,1.0265300716509014,0.30675305261516533
Egg,rep2,1,Egg,N-octanoylglycine,0.07079300671197154,0.02970552617167611
Egg,rep3,1,Egg,N-octanoylglycine,0.813008624790595,0.2583998701131885
Egg,rep4,1,Egg,N-octanoylglycine,0.09184098822057936,0.03815939389363571
Embryo,rep1,5,Embryo,N-octanoylglycine,0.44575812839590495,0.16009564268932036
Embryo,rep2,5,Embryo,N-octanoylglycine,0.6402779344130504,0.21491744265438734
Embryo,rep3,5,Embryo,N-octanoylglycine,2.1192382664692135,0.49404855008916293
Embryo,rep4,5,Embryo,N-octanoylglycine,1.0539766307777407,0.3125954980820922
Larvae1,rep1,38,Embryo,N-octanoylglycine,0.41976603212818064,0.15221678147628592
Larvae1,rep2,38,Embryo,N-octanoylglycine,0.1478446287156298,0.05988310630407162
Larvae1,rep3,38,Embryo,N-octanoylglycine,1.4080914829291347,0.3816729816624582
Larvae1,rep4,38,Embryo,N-octanoylglycine,0.8726614702060336,0.272459275020954
Larvae2,rep3,65,Embryo,N-octanoylglycine,2.5758170246814287,0.5533752877513213
Larvae2,rep4,65,Embryo,N-octanoylglycine,1.1609148554906628,0.3346376551206034
Larvae3,rep1,93,Larvae,N-octanoylglycine,17.323849946719214,1.2630167266983123
Larvae3,rep2,93,Larvae,N-octanoylglycine,1.122128712101181,0.326771721346689
Larvae3,rep3,93,Larvae,N-octanoylglycine,3.3645630780571727,0.6399407744364942
Larvae3,rep4,93,Larvae,N-octanoylglycine,1.029071167713612,0.3072972797604408
Larvae4,rep3,163,Larvae,N-octanoylglycine,0.355473807527287,0.1320911299163047
Larvae4,rep4,163,Larvae,N-octanoylglycine,7.515465687586889,0.9302084033284551
Larvae5,rep1,183 larvae,Larvae,N-octanoylglycine,0.2170259143276517,0.08529982583045864
Larvae5,rep2,183 larvae,Larvae,N-octanoylglycine,3.367739125503317,0.6402566911120264
Larvae5,rep3,183 larvae,Larvae,N-octanoylglycine,3.451320529683512,0.6484888679874923
Larvae5,rep4,183 larvae,Larvae,N-octanoylglycine,5.546115306939892,0.8159836509455073
Larvae6,rep3,231 larvae,Larvae,N-octanoylglycine,2.074265186663775,0.4877413270991054
Larvae6,rep4,231 larvae,Larvae,N-octanoylglycine,10.666199303672833,1.0669293915819078
Recruit1,rep1,183 recruit,Metamorphosed Recruit,N-octanoylglycine,2.5237551061640207,0.5470057182027523
Recruit1,rep2,183 recruit,Metamorphosed Recruit,N-octanoylglycine,6.811898298388835,0.8927565806557504
Recruit1,rep3,183 recruit,Metamorphosed Recruit,N-octanoylglycine,3.1853005390426152,0.6217266493690395
Recruit1,rep4,183 recruit,Metamorphosed Recruit,N-octanoylglycine,6.351942631292658,0.8664021095028862
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,N-octanoylglycine,4.973968141597208,0.77626290223774
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,N-octanoylglycine,2.169973242416302,0.5010555963754821
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,N-octanoylglycine,0.8399858245560279,0.26481447717213974
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,N-octanoylglycine,0.4148088573938665,0.1506977700466149
Recruit2,rep1,231 recruit,Metamorphosed Recruit,N-octanoylglycine,15.835968761930562,1.226238111270938
Recruit2,rep2,231 recruit,Metamorphosed Recruit,N-octanoylglycine,4.274645270381704,0.7221932578472677
Recruit2,rep3,231 recruit,Metamorphosed Recruit,N-octanoylglycine,7.419317560689085,0.9252768905924799
Recruit2,rep4,231 recruit,Metamorphosed Recruit,N-octanoylglycine,1.4901801245528223,0.3962307624652305
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,N-octanoylglycine,4.815511671536003,0.7645879316781599
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,N-octanoylglycine,7.5609163568252455,0.9325202538608797
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,N-octanoylglycine,13.503447824973614,1.1614712569498418
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,N-octanoylglycine,15.144513370916629,1.20802495901495
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,N-octanoylglycine,4.551344371957409,0.7443981691805122
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,N-octanoylglycine,3.237679103859029,0.6271280668863927
